682,286
683,287
684,290
685,291
686,290
687,291
688,292
689,293
690,294
691,295
692,295
693,296
694,297
695,298
696,300
697,301
698,301
699,302
700,303
701,304
702,305
703,306
704,307
705,308
706,311
707,312
708,311
709,312
710,313
711,310
712,311
713,312
714,313
715,316
716,313
717,314
718,315
719,316
720,319
721,320
722,319
723,320
724,321
725,322
726,323
727,324
728,325
729,326
730,329
731,330
732,329
733,330
734,331
735,332
736,335
737,336
738,337
757,400
758,401
759,402
760,403
761,406
762,403
763,404
764,405
765,406
766,409
767,410
768,409
769,410
770,411
771,412
772,413
773,408
774,409
775,410
776,411
777,414
778,411
779,412
780,413
781,414
782,417
783,418
784,417
785,418
786,419
787,420
788,421
789,422
790,423
791,424
792,427
793,428
794,427
795,428
796,429
797,426
798,427
799,428
800,429
801,432
802,429
803,430
804,431
805,432
806,435
807,436
808,435
809,436
810,437
811,438
812,439
813,440
814,440
815,441
816,442
817,443
818,445
819,446
820,446
821,447
822,448
823,449
824,450
825,451
826,452
827,453
828,456
829,457
830,456
831,457
832,458
833,455
834,456
835,457
836,458
837,461
838,458
839,459
840,460
841,461
842,464
843,465
844,464
845,465
846,466
847,467
848,468
849,469
850,470
851,471
852,474
853,475
854,474
855,475
856,476
857,477
858,480
859,481
860,482
891,495
892,496
893,497
894,498
895,501
896,498
897,499
898,500
899,501
900,504
901,505
902,504
903,505
904,506
905,507
906,508
907,503
908,504
909,505
910,506
911,509
912,506
913,507
914,508
915,509
916,512
917,513
918,512
919,513
920,514
921,515
922,516
923,517
924,518
925,519
926,522
927,523
928,522
929,523
930,524
931,521
932,522
933,523
934,524
935,527
936,524
937,525
938,526
939,527
940,530
941,531
942,530
943,531
944,532
945,533
946,534
947,535
948,535
949,536
950,537
951,538
952,540
953,541
954,541
955,542
956,543
957,544
958,545
959,546
960,547
961,548
962,551
963,552
964,551
965,552
966,553
967,550
968,551
969,552
970,553
971,556
972,553
973,554
974,555
975,556
976,559
977,560
978,559
979,560
980,561
981,562
982,563
983,564
984,565
985,566
986,569
987,570
988,569
989,570
990,571
991,572
992,575
993,576
